date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:43:28	708456/708456	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/search/label/Advice	F:/jp/magic-cv-soratemplates.blogspot.com/search/label/Advice.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/winter-in-black-white-mood.html)
19:43:31	710000/710000	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/search/label/black	F:/jp/magic-cv-soratemplates.blogspot.com/search/label/black.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/winter-in-black-white-mood.html)
19:43:31	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Thu,%2012%20Dec%202024%2014:13:32%20GMT	http://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjDDpY9e0j9QY__PW0Pex55SbvON7MXVow21vEH9UI_qi-nSt7ZKfDdfP_gPuSHq1_JyVcPfFsmn6wq0Yh2hdSxsq6Ft2QRQdvUowy5mwC70_XTSmLo9vayd54wbFNqjA/w100/Sora+Blogging+Tips.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjDDpY9e0j9QY__PW0Pex55SbvON7MXVow21vEH9UI_qi-nSt7ZKfDdfP_gPuSHq1_JyVcPfFsmn6wq0Yh2hdSxsq6Ft2QRQdvUowy5mwC70_XTSmLo9vayd54wbFNqjA/w100/Sora+Blogging+Tips.34.delayed	(from https://magic-cv-soratemplates.blogspot.com/2018/05/winter-in-black-white-mood.html)
19:43:33	710029/710029	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/search/label/spirit	F:/jp/magic-cv-soratemplates.blogspot.com/search/label/spirit.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/winter-in-black-white-mood.html)
19:43:34	2789/2789	---M--	200	added ('OK')	image/jpeg	etag:%22vac%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjDDpY9e0j9QY__PW0Pex55SbvON7MXVow21vEH9UI_qi-nSt7ZKfDdfP_gPuSHq1_JyVcPfFsmn6wq0Yh2hdSxsq6Ft2QRQdvUowy5mwC70_XTSmLo9vayd54wbFNqjA/w100/Sora+Blogging+Tips.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjDDpY9e0j9QY__PW0Pex55SbvON7MXVow21vEH9UI_qi-nSt7ZKfDdfP_gPuSHq1_JyVcPfFsmn6wq0Yh2hdSxsq6Ft2QRQdvUowy5mwC70_XTSmLo9vayd54wbFNqjA/w100/Sora%20Blogging%20Tips.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/winter-in-black-white-mood.html)
19:43:36	17226/17226	---M--	200	added ('OK')	text/javascript	date:Sun,%2008%20Dec%202024%2013:55:15%20GMT	https://www.blogger.com/static/v1/jsbin/2315299244-comment_from_post_iframe.js	F:/jp/www.blogger.com/static/v1/jsbin/2315299244-comment_from_post_iframe.js	(from https://magic-cv-soratemplates.blogspot.com/2018/05/winter-in-black-white-mood.html)
19:43:40	720355/720355	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/2018/05/it-burns-with-true-passion.html	F:/jp/magic-cv-soratemplates.blogspot.com/2018/05/it-burns-with-true-passion.html	(from https://magic-cv-soratemplates.blogspot.com/search)
19:43:40	1267/1267	---M--	200	added ('OK')	image/jpeg	etag:%22v39b%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj4QbOHvVQiOUqBGuU41UCqR32HsRohwec34ccXAdtPOUe_S1QQ4ewi1fdmCQNV805yjdtahCWsYPu548CD27pQOh7c86J8RrmUGrG7gJlZ6YWeNFOkxQktCa0PGOFRS1nwZktQzW1gVN7MW7-FXSmOMKUIAUm16Zfe9seriMWAj9bsrJO8eJ0alv6m/w72-h72-p-k-no-nu/10.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj4QbOHvVQiOUqBGuU41UCqR32HsRohwec34ccXAdt/w72-h72-p-k-no-nu/10.jpg	(from https://magic-cv-soratemplates.blogspot.com/search)
19:43:44	720484/720484	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/2018/05/victory-is-key-to-joy.html	F:/jp/magic-cv-soratemplates.blogspot.com/2018/05/victory-is-key-to-joy.html	(from https://magic-cv-soratemplates.blogspot.com/search)
19:43:44	2988/2988	---M--	200	added ('OK')	image/jpeg	etag:%22v39b%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgRvq-RT4Gp-3CMnJgQZexqG1i25K5Qq3tVwecjKU-qNCumUHoFpXo0MNQ3S2ctcG-H5ixaaNTwkD4BHUaX2yl8mOimpZuausF3sSFO-kzXYQqB16NWMJeAJSeGT5tKw_rdhMtRG33rSw_1r8p_I9hiCAN3BGyAQgZd9Q5UOUugv6qYLDmp6_w5o_rC/w72-h72-p-k-no-nu/11.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgRvq-RT4Gp-3CMnJgQZexqG1i25K5Qq3tVwecjKU-/w72-h72-p-k-no-nu/11.jpg	(from https://magic-cv-soratemplates.blogspot.com/search)
19:43:48	720542/720542	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/2018/05/the-right-tools-for-job.html	F:/jp/magic-cv-soratemplates.blogspot.com/2018/05/the-right-tools-for-job.html	(from https://magic-cv-soratemplates.blogspot.com/search)
19:43:48	3300/3300	---M--	200	added ('OK')	image/jpeg	etag:%22v39b%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgLJRkUZPQBHoUKHNNRhpK8x8rj8r2nU5EYyBb9BzDX7Ymw7CuOYxVYxOZ9VRoOHw1aYU3urKF1OkAEeW6TYnZoozq5fdbGtMdH50U43r-nCFjghgkJ3HbbPTq-9rGSvjOEOr8AwZdIYbzWucPD3uXqLoIByeFzu2yDT69mQc_jK6yNYcDasuIBAV-q/w72-h72-p-k-no-nu/12.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgLJRkUZPQBHoUKHNNRhpK8x8rj8r2nU5EYyBb9BzD/w72-h72-p-k-no-nu/12.jpg	(from https://magic-cv-soratemplates.blogspot.com/search)
19:43:52	720025/720025	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/2018/05/toward-new-fashion.html	F:/jp/magic-cv-soratemplates.blogspot.com/2018/05/toward-new-fashion.html	(from https://magic-cv-soratemplates.blogspot.com/search)
19:43:53	3216/3216	---M--	200	added ('OK')	image/jpeg	etag:%22v3a0%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgT3Tg4I6mtOmFjR9E1Yd6dvsevZJzz5V_R--nAmow_WgpcCYb44ZBiyMrjbIeYRao-L8wEJavSTO5wddS906UKVWKNHDed4hS5g0kPSCIbFRON5cuZgGnC_N-5Fbetqm1-KalwqucWP8t3hrbRomFLBEy0Y6MU6yxToX0Hum5t6M6sEU4iaY4lq86A/w72-h72-p-k-no-nu/9.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgT3Tg4I6mtOmFjR9E1Yd6dvsevZJzz5V_R--nAmow/w72-h72-p-k-no-nu/9.jpg	(from https://magic-cv-soratemplates.blogspot.com/search)
19:43:57	8850/8850	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2030%20Nov%202023%2006:28:08%20GMT	https://magic-cv-soratemplates.blogspot.com/feeds/6856750093623715058/comments/default	F:/jp/magic-cv-soratemplates.blogspot.com/feeds/6856750093623715058/comments/default	(from https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html)
19:43:58	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Thu,%2012%20Dec%202024%2014:13:58%20GMT	http://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjDDpY9e0j9QY__PW0Pex55SbvON7MXVow21vEH9UI_qi-nSt7ZKfDdfP_gPuSHq1_JyVcPfFsmn6wq0Yh2hdSxsq6Ft2QRQdvUowy5mwC70_XTSmLo9vayd54wbFNqjA/s45-c/Sora+Blogging+Tips.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjDDpY9e0j9QY__PW0Pex55SbvON7MXVow21vEH9UI_qi-nSt7ZKfDdfP_gPuSHq1_JyVcPfFsmn6wq0Yh2hdSxsq6Ft2QRQdvUowy5mwC70_XTSmLo9vayd54wbFNqjA/s45-c/Sora+Blogging+Tips.40.delayed	(from https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html)
19:43:59	1107/1107	---M--	200	added ('OK')	image/jpeg	etag:%22vac%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjDDpY9e0j9QY__PW0Pex55SbvON7MXVow21vEH9UI_qi-nSt7ZKfDdfP_gPuSHq1_JyVcPfFsmn6wq0Yh2hdSxsq6Ft2QRQdvUowy5mwC70_XTSmLo9vayd54wbFNqjA/s45-c/Sora+Blogging+Tips.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjDDpY9e0j9QY__PW0Pex55SbvON7MXVow21vEH9UI_qi-nSt7ZKfDdfP_gPuSHq1_JyVcPfFsmn6wq0Yh2hdSxsq6Ft2QRQdvUowy5mwC70_XTSmLo9vayd54wbFNqjA/s45-c/Sora%20Blogging%20Tips.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html)
19:44:03	733895/733895	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html?showComment=1701325659389	F:/jp/magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy0fe2.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html)
19:44:05	733895/733895	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html?showComment=1701325670321	F:/jp/magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happyda57.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html)
19:44:07	733895/733895	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html?showComment=1701325679709	F:/jp/magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happyb601.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html)
19:44:10	733933/733933	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html?showComment=1701325688250	F:/jp/magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy9fad.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html)
19:44:12	1527/1527	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2030%20Nov%202023%2006:28:08%20GMT	https://magic-cv-soratemplates.blogspot.com/feeds/4203488441162287149/comments/default	F:/jp/magic-cv-soratemplates.blogspot.com/feeds/4203488441162287149/comments/default	(from https://magic-cv-soratemplates.blogspot.com/2018/05/taking-over-street-fashion.html)
19:44:13	79085/79085	---M--	200	added ('OK')	image/jpeg	etag:%22v39e%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh8CQggfyAvI5oi-GLuuFeOFE94P7Zuew6iCs71luTcb0fodC6BnXkb_QBjEhuYlZqI9-BFfMvtenZbtVY2aFwR1-rezEmiZBvyxKgyvKOuLcGbbeTFxKwswSnx7P9SxK-OB283Dr_RSX2EMdsTgTMJ-nBf5AAahIW7WuJDq74jaP59OlVDyrC7J-T9/s16000/2.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh8CQggfyAvI5oi-GLuuFeOFE94P7Zuew6iCs71luT/s16000/2.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/taking-over-street-fashion.html)
19:44:16	714677/714677	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/search/label/woman	F:/jp/magic-cv-soratemplates.blogspot.com/search/label/woman.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/taking-over-street-fashion.html)
19:44:20	708460/708460	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/search/label/Trending	F:/jp/magic-cv-soratemplates.blogspot.com/search/label/Trending.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/taking-over-street-fashion.html)
19:44:21	1526/1526	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2030%20Nov%202023%2006:28:08%20GMT	https://magic-cv-soratemplates.blogspot.com/feeds/228557604579499933/comments/default	F:/jp/magic-cv-soratemplates.blogspot.com/feeds/228557604579499933/comments/default	(from https://magic-cv-soratemplates.blogspot.com/2018/05/knowledge-beauty.html)
19:44:24	48464/48464	---M--	200	added ('OK')	image/jpeg	etag:%22v39a%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgc-zmoUj-8uXUF3iDNDfZQgRZoQxAkOBIsa7isc9KrlXe0zMnETBnxinKvQF3A5lUAqDMEYUNwYQpNL6HR_gEmYIzn8DkDZ09niL2GSv_-KYMjFHt8OiFRDfXqJNI8YycaLISqiMFVoRhPyKXe3WclZPmzcPV14u0IlekkvM6mEt4SjRhSbCQHIA-j/s16000/3.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgc-zmoUj-8uXUF3iDNDfZQgRZoQxAkOBIsa7isc9K/s16000/3.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/knowledge-beauty.html)
19:44:26	708446/708446	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/search/label/Knowledge	F:/jp/magic-cv-soratemplates.blogspot.com/search/label/Knowledge.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/knowledge-beauty.html)
19:44:28	711258/711258	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/search/label/lifestyle	F:/jp/magic-cv-soratemplates.blogspot.com/search/label/lifestyle.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/knowledge-beauty.html)
19:44:30	711213/711213	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/search/label/living	F:/jp/magic-cv-soratemplates.blogspot.com/search/label/living.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/knowledge-beauty.html)
19:44:34	711213/711213	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/search/label/travel	F:/jp/magic-cv-soratemplates.blogspot.com/search/label/travel.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/knowledge-beauty.html)
19:44:35	1527/1527	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2030%20Nov%202023%2006:28:08%20GMT	https://magic-cv-soratemplates.blogspot.com/feeds/7105534843732721411/comments/default	F:/jp/magic-cv-soratemplates.blogspot.com/feeds/7105534843732721411/comments/default	(from https://magic-cv-soratemplates.blogspot.com/2018/05/lifestyle-apps-widgets.html)
19:44:36	137358/137358	---M--	200	added ('OK')	image/jpeg	etag:%22v39a%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjHVjFHbSkdK7EmcOuLm5bNJDqoQKiIfhZsdnP1I_IQ2urmZAXTHgHI6ef_RRM4itKllPSl9xw7XoTcifETfEQ5-T_7jfDzgp4kSgMhsL0T53jgiMrriF8IhkYGp8Wmvbt5d_VE41pXSwi_EHl4ghnykJk4atJcNUehUCAv3LfnFvqZ-FtYq4Sjo-zo/s16000/4.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjHVjFHbSkdK7EmcOuLm5bNJDqoQKiIfhZsdnP1I_I/s16000/4.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/lifestyle-apps-widgets.html)
19:44:42	711580/711580	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/search/label/places	F:/jp/magic-cv-soratemplates.blogspot.com/search/label/places.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/lifestyle-apps-widgets.html)
19:44:44	1527/1527	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2030%20Nov%202023%2006:28:08%20GMT	https://magic-cv-soratemplates.blogspot.com/feeds/1209793746959139941/comments/default	F:/jp/magic-cv-soratemplates.blogspot.com/feeds/1209793746959139941/comments/default	(from https://magic-cv-soratemplates.blogspot.com/2018/05/spirit-of-adventure-rises.html)
19:44:47	96927/96927	---M--	200	added ('OK')	image/jpeg	etag:%22v39c%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh3lhO-ImKXIyN7IO-7xyK3ZAsh0MbwjYnT9MSQhOV6HaiMmZtLMqX0TaSPH32mw-t1AF_N9wtI-jNJBZ2FHl-ZJaJpa9h74hgliUvoyH3Miugm4aSkNbwYoOpl7O5t9ZNpTxe2SJbtCUDD9sj65-cXtmLQ8fSED0nfHGKgaI-ij-pJqTpefy3PYbwE/s16000/5.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh3lhO-ImKXIyN7IO-7xyK3ZAsh0MbwjYnT9MSQhOV/s16000/5.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/spirit-of-adventure-rises.html)
19:44:48	1527/1527	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2030%20Nov%202023%2006:28:08%20GMT	https://magic-cv-soratemplates.blogspot.com/feeds/7343131129072002720/comments/default	F:/jp/magic-cv-soratemplates.blogspot.com/feeds/7343131129072002720/comments/default	(from https://magic-cv-soratemplates.blogspot.com/2018/05/work-smart-play-hard.html)
19:44:49	80134/80134	---M--	200	added ('OK')	image/jpeg	etag:%22v39b%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjCFpMMhggT95jZC6oGPqdE0ZDgzTYFA1_1wtbRM_IpbY8hkjmVAYPHPMSpe8nqydve8neO88BYrjp9eOiQ6dWdNqM_vEUk1-NT_Uznmz5nMXqcM1ly0K55cGHMB0eZfzGsk4A5qicGAfFMP24OAGTC-pwx0hgYDvl4b_w7oFmWyBNvvbJc5eXHrMjK/s16000/6.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjCFpMMhggT95jZC6oGPqdE0ZDgzTYFA1_1wtbRM_I/s16000/6.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/work-smart-play-hard.html)
19:44:54	709979/709979	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202024%2003:04:45%20GMT	https://magic-cv-soratemplates.blogspot.com/search/label/culture	F:/jp/magic-cv-soratemplates.blogspot.com/search/label/culture.html	(from https://magic-cv-soratemplates.blogspot.com/2018/05/work-smart-play-hard.html)
19:44:55	1527/1527	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2030%20Nov%202023%2006:28:08%20GMT	https://magic-cv-soratemplates.blogspot.com/feeds/2427373591247649222/comments/default	F:/jp/magic-cv-soratemplates.blogspot.com/feeds/2427373591247649222/comments/default	(from https://magic-cv-soratemplates.blogspot.com/2018/05/the-secrets-of-fashion.html)
19:45:05	59570/59570	---M--	200	added ('OK')	image/jpeg	etag:%22v39d%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiaoR_mAy82iKluSRQkdEY5_xJ2z4fmRMFjhBs41I_F5GhzfWbDGiB-TVCSiaNTwYUpFu7I2epKZBQOC5aQ2mDgLVIU_0EJLj2cEtkyvTYLjefPnuAg79qRo-qDFtEsX13agu9M0TRyhBVLLk85yfZOF8vtFQi5bElLvZYgjRBXAPC4h3igPCfnb9mc/s16000/8.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiaoR_mAy82iKluSRQkdEY5_xJ2z4fmRMFjhBs41I_/s16000/8.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/the-secrets-of-fashion.html)
19:45:20	1527/1527	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2030%20Nov%202023%2006:28:08%20GMT	https://magic-cv-soratemplates.blogspot.com/feeds/5445571281237843100/comments/default	F:/jp/magic-cv-soratemplates.blogspot.com/feeds/5445571281237843100/comments/default	(from https://magic-cv-soratemplates.blogspot.com/2018/05/it-burns-with-true-passion.html)
19:45:23	42848/42848	---M--	200	added ('OK')	image/jpeg	etag:%22v39b%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj4QbOHvVQiOUqBGuU41UCqR32HsRohwec34ccXAdtPOUe_S1QQ4ewi1fdmCQNV805yjdtahCWsYPu548CD27pQOh7c86J8RrmUGrG7gJlZ6YWeNFOkxQktCa0PGOFRS1nwZktQzW1gVN7MW7-FXSmOMKUIAUm16Zfe9seriMWAj9bsrJO8eJ0alv6m/s16000/10.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj4QbOHvVQiOUqBGuU41UCqR32HsRohwec34ccXAdt/s16000/10.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/it-burns-with-true-passion.html)
19:45:25	1527/1527	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2030%20Nov%202023%2006:28:08%20GMT	https://magic-cv-soratemplates.blogspot.com/feeds/8232068639230171829/comments/default	F:/jp/magic-cv-soratemplates.blogspot.com/feeds/8232068639230171829/comments/default	(from https://magic-cv-soratemplates.blogspot.com/2018/05/victory-is-key-to-joy.html)
19:45:28	78035/78035	---M--	200	added ('OK')	image/jpeg	etag:%22v39b%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgRvq-RT4Gp-3CMnJgQZexqG1i25K5Qq3tVwecjKU-qNCumUHoFpXo0MNQ3S2ctcG-H5ixaaNTwkD4BHUaX2yl8mOimpZuausF3sSFO-kzXYQqB16NWMJeAJSeGT5tKw_rdhMtRG33rSw_1r8p_I9hiCAN3BGyAQgZd9Q5UOUugv6qYLDmp6_w5o_rC/s16000/11.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgRvq-RT4Gp-3CMnJgQZexqG1i25K5Qq3tVwecjKU-/s16000/11.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/victory-is-key-to-joy.html)
19:45:30	1527/1527	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2030%20Nov%202023%2006:28:08%20GMT	https://magic-cv-soratemplates.blogspot.com/feeds/1949287485526069094/comments/default	F:/jp/magic-cv-soratemplates.blogspot.com/feeds/1949287485526069094/comments/default	(from https://magic-cv-soratemplates.blogspot.com/2018/05/the-right-tools-for-job.html)
19:45:34	74361/74361	---M--	200	added ('OK')	image/jpeg	etag:%22v39b%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgLJRkUZPQBHoUKHNNRhpK8x8rj8r2nU5EYyBb9BzDX7Ymw7CuOYxVYxOZ9VRoOHw1aYU3urKF1OkAEeW6TYnZoozq5fdbGtMdH50U43r-nCFjghgkJ3HbbPTq-9rGSvjOEOr8AwZdIYbzWucPD3uXqLoIByeFzu2yDT69mQc_jK6yNYcDasuIBAV-q/s16000/12.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgLJRkUZPQBHoUKHNNRhpK8x8rj8r2nU5EYyBb9BzD/s16000/12.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/the-right-tools-for-job.html)
19:45:36	1526/1526	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2030%20Nov%202023%2006:28:08%20GMT	https://magic-cv-soratemplates.blogspot.com/feeds/669973248095085777/comments/default	F:/jp/magic-cv-soratemplates.blogspot.com/feeds/669973248095085777/comments/default	(from https://magic-cv-soratemplates.blogspot.com/2018/05/toward-new-fashion.html)
19:45:45	79338/79338	---M--	200	added ('OK')	image/jpeg	etag:%22v3a0%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgT3Tg4I6mtOmFjR9E1Yd6dvsevZJzz5V_R--nAmow_WgpcCYb44ZBiyMrjbIeYRao-L8wEJavSTO5wddS906UKVWKNHDed4hS5g0kPSCIbFRON5cuZgGnC_N-5Fbetqm1-KalwqucWP8t3hrbRomFLBEy0Y6MU6yxToX0Hum5t6M6sEU4iaY4lq86A/s16000/9.jpg	F:/jp/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgT3Tg4I6mtOmFjR9E1Yd6dvsevZJzz5V_R--nAmow/s16000/9.jpg	(from https://magic-cv-soratemplates.blogspot.com/2018/05/toward-new-fashion.html)
19:45:47	1/1	---MC-	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202024%2014:15:47%20GMT	https://draft.blogger.com/dyn-css/authorization.css?targetBlogID=1524992279479125398&zx=6d05b905-c00a-4172-9e9b-9d0b3265aa69	F:/jp/draft.blogger.com/dyn-css/authorization0fca.css	(from https://magic-cv-soratemplates.blogspot.com/2018/05/drifting-apart-growing-happy.html?showComment=1701325688250)
